segment_id,year_month,total_amt,txn_cnt,avg_ticket,ratio_종합소매점,ratio_연료판매,ratio_일반병원,ratio_한식,ratio_음/식료품소매,ratio_제조/도매,ratio_의약/의료품,ratio_차량관리/서비스,ratio_특화병원,ratio_의복/의류,ratio_차량판매,ratio_고기요리,carbon_kg,carbon_score,cluster,cluster_name
광명시_M_3,202501,7255112501.0,432062.0,16791.83196161662,0.2915863926381296,0.0852327085904339,0.0931270845718854,0.1430417942072459,0.1338643410214101,0.045482850311341,0.0366293491250247,0.0361805392117729,0.0343852375526489,0.0258876150027742,0.004495197269716,0.0700868904976168,390928.25893415505,49.8,1,종합소매점/한식/음/식료품소매
광명시_F_11,202501,332085.0,42.0,7906.785714285715,0.5089405538554953,0.0,0.0220624510537882,0.0,0.159439589593561,0.0,0.3095574054971555,0.0,0.0,0.0,0.0,0.0,16.60425,96.3,3,종합소매점/의약/의료품/음/식료품소매
시흥시_F_7,202501,24947032959.0,699479.0,35665.16358461083,0.2488794228149244,0.1221410420491481,0.122070865104684,0.0853520263793623,0.1833133824338792,0.0728867237901668,0.0459416127981739,0.0210727923690741,0.034819783668437,0.035118958580581,0.0025683678757753,0.0258350221357933,1378768.720529326,29.2,3,종합소매점/음/식료품소매/연료판매
시흥시_M_4,202501,43088786849.0,1698625.0,25366.862520568106,0.3439181106885623,0.2179141349825188,0.0699354761732424,0.1010320957991607,0.0622561417356538,0.0499562982320376,0.0277024703065145,0.0392495959835141,0.0206934787302686,0.0270828082798207,0.0043078603908076,0.0359515286978982,2329484.1454362273,17.8,0,종합소매점/연료판매/한식
시흥시_M_6,202501,65057285018.0,1870885.0,34773.534994401045,0.2511339567535509,0.2360396564887394,0.080788057017298,0.0961743391556896,0.0873212730002047,0.0691671067951039,0.0360845378779487,0.053075515253592,0.0287466224307475,0.0220575200289791,0.0042720446194257,0.0351393705787201,3468114.605997328,10.5,0,종합소매점/연료판매/한식
시흥시_F_3,202501,8980473816.0,418623.0,21452.41378519575,0.3466082661248592,0.1327938547765724,0.1043916664522069,0.1295863707682829,0.0582106265925555,0.0269855716518967,0.0521152548394219,0.0178173253077471,0.0406772055455539,0.0469166384109456,0.0018814638869656,0.0420157556429916,512223.7372176352,46.1,1,종합소매점/연료판매/한식
시흥시_F_8,202501,6256211705.0,178730.0,35003.70226039277,0.242683690774995,0.0806395567728781,0.1353903285723656,0.0897734325669308,0.2059720613238157,0.0752770759452715,0.0615015858714661,0.0122255069854275,0.0357579575843067,0.029714293183931,0.0026808090748159,0.0283837013437954,340695.42157346645,52.5,3,종합소매점/음/식료품소매/일반병원
시흥시_M_5,202501,66343706124.0,2155876.0,30773.433223432145,0.2993079034280227,0.2268749862526438,0.0821955771147493,0.0978266122418755,0.075992692327977,0.0419830371704148,0.0342507965200185,0.0426591776627674,0.0320212672881421,0.0267659095724198,0.0035744448523312,0.0365475955686374,3583547.7520221253,9.1,0,종합소매점/연료판매/한식
시흥시_M_8,202501,7742589936.0,223340.0,34667.27830214024,0.1930286266666329,0.2516561441467952,0.106912427397304,0.0831716427519088,0.1364520960133719,0.0446400941704921,0.056749405851133,0.0431992185386072,0.0359834197391205,0.0153003740877985,0.0035178350964832,0.0293887155403524,404899.1751643835,49.3,1,연료판매/종합소매점/음/식료품소매
시흥시_M_3,202501,15634903768.0,902286.0,17328.10191890376,0.395282804868058,0.1808497092919393,0.0560619631808981,0.1302238661080663,0.0495639487634588,0.0247974651595059,0.0260016229950984,0.0320662589571464,0.0251217832879326,0.0328249685879446,0.0022975387391976,0.0449080700607533,858727.47215902,38.4,1,종합소매점/연료판매/한식
시흥시_M_2,202501,217169783.0,25372.0,8559.427045562037,0.5713553970051445,0.0342966898571338,0.0365731847124788,0.1431911504211869,0.0447407930117216,0.0133375012839816,0.033321273354909,0.0034553846372769,0.0200801650577929,0.0538808376041357,0.0067591141330562,0.0390085089211817,12613.682621552254,75.8,2,종합소매점/한식/의복/의류
시흥시_M_11,202501,269551.0,17.0,15855.941176470587,0.490510181226811,0.0,0.138203702441352,0.1803406401854142,0.0,0.0,0.1909454761464226,0.0,0.0,0.0,0.0,0.0,13.477549999999997,96.8,1,종합소매점/의약/의료품/한식
시흥시_F_11,202501,449897.0,4.0,112474.25,0.0,0.0,0.0,0.0,0.2382678702014016,0.7617321297985984,0.0,0.0,0.0,0.0,0.0,0.0,22.49485,95.4,4,제조/도매/음/식료품소매/종합소매점
안산시_M_6,202501,75635433436.0,2070723.0,36526.09906588182,0.2964112466371715,0.1925820326434466,0.1052640638518554,0.0820980595968291,0.0684770920723846,0.043643856498983,0.0384229238963853,0.0613234463261214,0.0387591700515808,0.0378636869618334,0.0034996563222716,0.0316547651411367,4211347.128026492,6.8,0,종합소매점/연료판매/일반병원
안산시_M_4,202501,49344037703.0,1905123.0,25900.70966703987,0.3627108281807141,0.191698586191801,0.0865235382240601,0.0955925418558372,0.0503514606269451,0.0275731141253796,0.0282040386830828,0.0476474407455996,0.0218804663483376,0.0462216732271393,0.0053062172784568,0.0362900945126461,2809316.4831123548,15.1,0,종합소매점/연료판매/한식
안산시_F_6,202501,60924549605.0,1635691.0,37246.97978102221,0.3590031182047521,0.0965822701933994,0.1522865662975142,0.0665751366789469,0.0920995919234113,0.0294458906402414,0.0435332077348717,0.0305068255684091,0.0414135047254074,0.0658513976035413,0.0014875963200385,0.0212148941094662,3648022.491228328,8.7,0,종합소매점/일반병원/연료판매
안산시_M_7,202501,45523303722.0,1226452.0,37117.88453359773,0.2762849155163882,0.1963818256525357,0.120838549158164,0.0789818078892348,0.089791342112306,0.0356238019326463,0.0527723337227534,0.0550599943124099,0.0369054426975085,0.0274258319693119,0.0039708825217314,0.0259632725150096,2463442.3578851274,16.9,0,종합소매점/연료판매/일반병원
안산시_F_7,202501,37573615590.0,969492.0,38755.98312312015,0.3604537999950184,0.0816543147251696,0.1643557252910909,0.0558452673448777,0.1179664288569191,0.0232304912742625,0.0630629172061719,0.0223493036486444,0.0365380181679394,0.0558263865132182,0.002907889785258,0.0158094571914296,2193320.6574939624,19.2,3,종합소매점/일반병원/음/식료품소매
안산시_F_5,202501,49450156464.0,1373606.0,36000.247861468284,0.3615841708039682,0.1035771268766717,0.150484019852105,0.0659170464903046,0.0685415502506335,0.0218817603216878,0.0421771224963584,0.0290712379511968,0.0490939381104213,0.0833894221544354,0.0012278956092065,0.0230547090830104,3091050.819146906,13.7,0,종합소매점/일반병원/연료판매
안산시_M_11,202501,11027.0,2.0,5513.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.5,1,종합소매점/연료판매/일반병원
용인시_F_4,202501,60789311181.0,1794024.0,33884.33553898944,0.3950599038969912,0.1446929882435897,0.1005127855820802,0.0702046970802288,0.0450130881658674,0.0812821484602145,0.032736208559366,0.0247149775493784,0.0316459333803959,0.0508740492709242,0.00276487774246,0.0204983420685032,3503355.3208751595,10.0,0,종합소매점/연료판매/일반병원
용인시_F_5,202501,105618057484.0,2814995.0,37519.8028714083,0.4040506474632004,0.124771954051387,0.1023358379320481,0.0672860367555106,0.0595235699787798,0.0653812870503435,0.0370546099346101,0.0233231962395624,0.0414585066375379,0.0526467256160528,0.0041475036063267,0.0180201247346402,6114969.608069094,2.7,0,종합소매점/연료판매/일반병원
용인시_M_2,202501,723003421.0,97029.0,7451.415772604067,0.4865256783684338,0.0245196037965204,0.0527816723674438,0.1677348627644682,0.039341313132784,0.035074425393744,0.027672668601619,0.0323260904274751,0.0203409693206992,0.0536320048329566,0.0,0.0600507109938553,41966.589495397406,68.9,2,종합소매점/한식/고기요리
용인시_M_4,202501,80465383507.0,2616994.0,30747.25563260749,0.3498392925981131,0.2365308369270695,0.0533019800950796,0.0802385779527341,0.0367334997998356,0.0903176889258546,0.0211143194464841,0.0366218851984732,0.0169403761148361,0.0314402370721269,0.0200220146924179,0.0268992911769746,4402746.785383951,6.4,0,종합소매점/연료판매/제조/도매
용인시_M_5,202501,137114103914.0,3725404.0,36805.1636584918,0.3531703169170193,0.2368867225873311,0.0712821883656528,0.0760216813370301,0.0443988538820321,0.0577239526468757,0.0267861212879068,0.0375312680870758,0.027554308002923,0.0350045171855823,0.0085449703632015,0.025095099337369,7575647.1467264965,0.0,0,종합소매점/연료판매/한식
